investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_valid
INV000649,2024-10-31,120844,SIP,15309,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Mandate,Verified,True
INV001128,2024-10-31,148567,SIP,2543,West Bengal,Kolkata,T30,36-45,Female,43.2,Cheque,Pending,True
INV001747,2024-10-31,148568,,358164,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Mandate,Verified,True
INV003452,2024-10-31,118635,SIP,7114,Haryana,Faridabad,B30,18-25,Male,4.5,Net Banking,Verified,True
INV002711,2024-10-31,149322,SIP,1733,Haryana,Gurugram,T30,26-35,Male,12.4,UPI,Verified,True
INV000920,2024-10-31,148569,SIP,1696,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified,True
INV004295,2024-10-31,120506,SIP,6773,Karnataka,Bangalore,T30,36-45,Male,50.6,Net Banking,Verified,True
INV004352,2024-10-31,119095,SIP,7448,Punjab,Chandigarh,T30,18-25,Female,5.8,Net Banking,Verified,True
INV002509,2024-10-31,101206,SIP,44045,Maharashtra,Mumbai,T30,36-45,Female,19.9,Net Banking,Verified,True
INV000600,2024-10-31,119598,SIP,8892,Maharashtra,Mumbai,T30,26-35,Male,17.3,Cheque,Verified,True
INV001349,2024-10-31,120843,,88295,Haryana,Gurugram,T30,18-25,Female,5.3,Mandate,Verified,True
INV001979,2024-10-31,119551,SIP,491,Maharashtra,Pune,T30,26-35,Male,12.2,Net Banking,Verified,True
INV001542,2024-10-31,119095,SIP,16198,Uttar Pradesh,Lucknow,T30,36-45,Male,49.1,Cheque,Pending,True
INV004079,2024-10-31,148569,SIP,23587,Karnataka,Bangalore,T30,36-45,Female,57.2,Mandate,Verified,True
INV001721,2024-10-31,119551,SIP,8342,Punjab,Amritsar,B30,26-35,Male,10.8,Mandate,Verified,True
INV000040,2024-10-31,119095,SIP,55026,Karnataka,Mysore,B30,26-35,Male,14.7,UPI,Verified,True
INV004300,2024-10-31,120841,,459965,West Bengal,Kolkata,T30,26-35,Male,12.4,Cheque,Verified,True
INV003771,2024-10-31,148568,SIP,593,Telangana,Hyderabad,T30,46-55,Male,47.6,UPI,Verified,True
INV003270,2024-10-31,100033,,104939,Karnataka,Bangalore,T30,56+,Male,43.3,UPI,Verified,True
INV003442,2024-10-31,101206,SIP,2345,Rajasthan,Jaipur,T30,56+,Male,51.6,UPI,Verified,True
INV001598,2024-10-31,119551,SIP,22504,Tamil Nadu,Coimbatore,B30,36-45,Male,48.2,Cheque,Verified,True
INV001157,2024-10-31,101206,SIP,6142,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,UPI,Verified,True
INV001987,2024-10-31,120503,,117567,Tamil Nadu,Coimbatore,B30,18-25,Male,7.2,Net Banking,Pending,True
INV000660,2024-10-31,120844,SIP,2749,Punjab,Chandigarh,T30,36-45,Male,14.1,Net Banking,Verified,True
INV000698,2024-10-31,120841,,76504,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Mandate,Verified,True
INV002349,2024-10-31,149323,SIP,2924,Punjab,Amritsar,B30,26-35,Female,9.6,UPI,Verified,True
INV000880,2024-10-31,118635,SIP,474,Madhya Pradesh,Indore,T30,26-35,Male,18.4,Net Banking,Verified,True
INV004463,2024-10-31,118633,SIP,10679,Karnataka,Bangalore,T30,26-35,Female,16.1,UPI,Verified,True
INV000630,2024-10-31,119120,SIP,22112,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Mandate,Pending,True
INV004768,2024-10-31,119094,,120185,Delhi,Noida,T30,46-55,Female,98.4,UPI,Verified,True
INV000380,2024-10-31,120503,,190716,Haryana,Gurugram,T30,56+,Male,24.2,Cheque,Verified,True
INV003756,2024-10-31,100016,,48122,Telangana,Hyderabad,T30,26-35,Male,6.9,Cheque,Verified,True
INV003724,2024-10-31,125497,SIP,528,Punjab,Amritsar,B30,56+,Male,52.5,Net Banking,Verified,True
INV003111,2024-10-31,125498,SIP,7224,Delhi,Gurugram,T30,18-25,Female,5.9,UPI,Verified,True
INV003558,2024-10-31,100016,SIP,47505,Uttar Pradesh,Lucknow,T30,18-25,Male,6.1,Cheque,Verified,True
INV000179,2024-10-31,119599,SIP,7026,Rajasthan,Udaipur,B30,26-35,Male,10.0,Net Banking,Verified,True
INV000846,2024-10-31,102885,SIP,4449,Rajasthan,Udaipur,B30,26-35,Female,21.7,Mandate,Pending,True
INV003616,2024-10-31,120843,,399199,Rajasthan,Jaipur,T30,36-45,Female,14.0,Cheque,Verified,True
INV003021,2024-10-31,120507,SIP,6418,Telangana,Hyderabad,T30,56+,Female,65.0,Net Banking,Verified,True
INV001322,2024-10-31,118635,SIP,48840,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,UPI,Verified,True
INV004802,2024-10-31,102885,SIP,2456,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,UPI,Verified,True
INV003091,2024-10-31,125497,SIP,9061,Delhi,New Delhi,T30,36-45,Female,36.4,UPI,Verified,True
INV004180,2024-10-31,102886,SIP,5803,Madhya Pradesh,Bhopal,B30,26-35,Male,17.2,UPI,Verified,True
INV001891,2024-10-31,118633,SIP,7264,West Bengal,Kolkata,T30,26-35,Male,22.2,Mandate,Verified,True
INV002632,2024-10-31,119598,SIP,5938,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Net Banking,Verified,True
INV003873,2024-11-01,119120,SIP,29577,Telangana,Hyderabad,T30,36-45,Female,37.2,Mandate,Verified,True
INV000768,2024-11-01,125497,SIP,2938,Delhi,Noida,T30,56+,Male,12.2,Net Banking,Verified,True
INV002237,2024-11-01,120841,SIP,8086,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Mandate,Verified,True
INV004378,2024-11-01,118632,,458703,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,Verified,True
INV003086,2024-11-01,101206,,452428,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified,True
INV003817,2024-11-01,125497,,456060,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,Verified,True
INV002766,2024-11-01,120843,SIP,13913,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,Pending,True
INV002113,2024-11-01,119095,,324048,Maharashtra,Nashik,B30,26-35,Male,21.6,UPI,Pending,True
INV003576,2024-11-01,101208,SIP,490,Karnataka,Mysore,B30,26-35,Female,19.6,UPI,Verified,True
INV001789,2024-11-01,125497,,101048,Gujarat,Surat,T30,18-25,Male,4.4,Mandate,Verified,True
INV001912,2024-11-01,118635,,135147,Haryana,Gurugram,T30,26-35,Male,10.4,Cheque,Verified,True
INV003450,2024-11-01,119093,SIP,925,Maharashtra,Nashik,B30,18-25,Female,4.2,Cheque,Verified,True
INV003695,2024-11-01,118633,,585952,Karnataka,Bangalore,T30,36-45,Male,31.0,Cheque,Verified,True
INV004388,2024-11-01,118632,,177174,Gujarat,Surat,T30,26-35,Female,10.3,Net Banking,Verified,True
INV000844,2024-11-01,148567,,503314,Gujarat,Surat,T30,26-35,Male,6.5,Net Banking,Verified,True
INV002042,2024-11-01,148568,SIP,53343,Tamil Nadu,Chennai,T30,26-35,Female,10.0,Net Banking,Verified,True
INV004296,2024-11-01,101206,SIP,6200,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified,True
INV000524,2024-11-01,102886,SIP,7605,West Bengal,Kolkata,T30,56+,Male,37.4,Cheque,Verified,True
INV002693,2024-11-01,119551,,111556,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,Cheque,Verified,True
INV004597,2024-11-01,120843,SIP,11959,West Bengal,Kolkata,T30,26-35,Female,18.3,Mandate,Verified,True
INV002005,2024-11-01,119120,,509839,Maharashtra,Pune,T30,18-25,Male,7.1,UPI,Verified,True
INV002083,2024-11-01,120844,SIP,1856,Gujarat,Surat,T30,26-35,Male,21.2,Cheque,Verified,True
INV003996,2024-11-01,119094,SIP,12213,Karnataka,Bangalore,T30,36-45,Female,39.8,Cheque,Verified,True
INV000804,2024-11-01,120507,SIP,44263,Karnataka,Mysore,B30,36-45,Male,39.7,Cheque,Verified,True
INV001957,2024-11-01,119552,SIP,2397,West Bengal,Kolkata,T30,36-45,Male,51.1,Cheque,Verified,True
INV003373,2024-11-01,120507,,64420,Gujarat,Surat,T30,56+,Male,62.9,Cheque,Verified,True
INV003649,2024-11-01,149324,,91003,Haryana,Gurugram,T30,46-55,Female,79.9,Mandate,Pending,True
INV004688,2024-11-01,102887,SIP,1620,West Bengal,Kolkata,T30,26-35,Male,20.7,Net Banking,Verified,True
INV001827,2024-11-01,149322,SIP,12812,Haryana,Faridabad,B30,36-45,Female,54.3,Mandate,Pending,True
INV004001,2024-11-01,118634,SIP,5814,Delhi,Noida,T30,56+,Female,52.7,Cheque,Verified,True
INV002226,2024-11-01,118634,,154131,Gujarat,Surat,T30,46-55,Female,29.3,Net Banking,Verified,True
INV003710,2024-11-01,118635,SIP,14273,Rajasthan,Udaipur,B30,26-35,Male,19.6,UPI,Verified,True
INV001150,2024-11-01,102886,SIP,499,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,Verified,True
INV001658,2024-11-01,119120,,329522,Rajasthan,Jaipur,T30,36-45,Female,48.4,Mandate,Verified,True
INV001564,2024-11-01,102886,SIP,3451,Haryana,Faridabad,B30,46-55,Male,43.2,Cheque,Verified,True
INV000260,2024-11-01,120506,SIP,27357,Delhi,Gurugram,T30,18-25,Male,4.1,Net Banking,Verified,True
INV003016,2024-11-01,119094,,485329,Madhya Pradesh,Bhopal,B30,26-35,Male,12.7,Mandate,Verified,True
INV002156,2024-11-01,148569,SIP,488,Rajasthan,Jaipur,T30,26-35,Male,18.7,Mandate,Verified,True
INV001979,2024-11-01,120503,,112761,Maharashtra,Pune,T30,26-35,Male,12.2,Cheque,Pending,True
INV004169,2024-11-01,100033,SIP,1867,Rajasthan,Udaipur,B30,26-35,Female,20.4,UPI,Verified,True
INV004037,2024-11-01,120844,,447237,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Cheque,Pending,True
INV002157,2024-11-01,125498,SIP,48019,Punjab,Chandigarh,T30,26-35,Male,16.9,Mandate,Verified,True
INV004765,2024-11-01,100016,SIP,8722,Haryana,Gurugram,T30,26-35,Male,10.4,Net Banking,Verified,True
INV001155,2024-11-01,102886,,11212,Telangana,Hyderabad,T30,26-35,Female,16.7,Cheque,Verified,True
INV001156,2024-11-01,118632,,533108,Madhya Pradesh,Indore,T30,56+,Female,58.8,UPI,Verified,True
INV002647,2024-11-01,119120,SIP,1120,Rajasthan,Jaipur,T30,46-55,Male,87.0,Net Banking,Verified,True
INV004448,2024-11-01,125497,,267637,Karnataka,Mysore,B30,26-35,Male,20.3,Cheque,Verified,True
INV000738,2024-11-01,119093,SIP,9334,Punjab,Amritsar,B30,26-35,Male,12.1,Mandate,Verified,True
INV004239,2024-11-01,118636,SIP,4590,Karnataka,Bangalore,T30,18-25,Female,6.3,Mandate,Verified,True
INV000999,2024-11-01,118634,SIP,42183,Telangana,Hyderabad,T30,26-35,Male,15.6,UPI,Verified,True
INV001366,2024-11-01,100016,SIP,503,Maharashtra,Pune,T30,26-35,Female,13.6,Net Banking,Verified,True
INV001487,2024-11-01,100016,SIP,28806,Telangana,Hyderabad,T30,36-45,Male,59.8,UPI,Verified,True
INV002613,2024-11-01,100033,SIP,3236,Karnataka,Bangalore,T30,46-55,Female,44.3,Cheque,Verified,True
INV003513,2024-11-01,149324,SIP,5882,West Bengal,Kolkata,T30,36-45,Male,57.3,Net Banking,Verified,True
INV001599,2024-11-01,120504,SIP,2980,Haryana,Faridabad,B30,36-45,Female,31.0,Cheque,Verified,True
INV001320,2024-11-01,100025,,321057,Punjab,Amritsar,B30,36-45,Male,31.8,UPI,Verified,True
INV000894,2024-11-01,120844,,158919,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified,True
INV004741,2024-11-01,118633,SIP,8259,Telangana,Hyderabad,T30,26-35,Female,24.9,UPI,Pending,True
INV000092,2024-11-01,120843,SIP,533,Haryana,Gurugram,T30,18-25,Female,3.7,Mandate,Pending,True
INV001744,2024-11-01,149324,,553706,Karnataka,Mysore,B30,26-35,Male,15.9,Net Banking,Verified,True
INV002982,2024-11-01,149322,SIP,2619,Gujarat,Surat,T30,36-45,Male,22.1,Mandate,Verified,True
INV000851,2024-11-01,102885,SIP,1633,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Mandate,Verified,True
INV001202,2024-11-01,102885,SIP,7085,Karnataka,Bangalore,T30,26-35,Male,11.3,UPI,Pending,True
INV004669,2024-11-01,118634,SIP,25311,Punjab,Chandigarh,T30,26-35,Male,8.6,UPI,Verified,True
INV000929,2024-11-01,120506,SIP,8404,West Bengal,Kolkata,T30,36-45,Female,27.7,Mandate,Verified,True
INV004045,2024-11-01,120506,SIP,1195,Madhya Pradesh,Indore,T30,18-25,Male,4.2,UPI,Verified,True
INV002458,2024-11-01,149322,,378661,West Bengal,Kolkata,T30,18-25,Male,7.1,Net Banking,Verified,True
INV004216,2024-11-01,119094,SIP,14366,Karnataka,Bangalore,T30,26-35,Male,8.3,Mandate,Verified,True
INV004939,2024-11-01,149324,,180774,Punjab,Amritsar,B30,18-25,Male,4.7,Net Banking,Pending,True
INV004520,2024-11-01,120505,,399389,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,UPI,Verified,True
INV002227,2024-11-01,120841,SIP,2754,Uttar Pradesh,Lucknow,T30,26-35,Female,12.5,Cheque,Verified,True
INV003598,2024-11-01,119093,,133565,Delhi,Gurugram,T30,26-35,Female,12.7,Cheque,Pending,True
INV003140,2024-11-01,119093,SIP,14981,West Bengal,Kolkata,T30,26-35,Male,16.9,Cheque,Verified,True
INV004188,2024-11-01,101208,SIP,1121,Tamil Nadu,Chennai,T30,26-35,Male,7.4,Cheque,Verified,True
INV001137,2024-11-01,100025,SIP,504,West Bengal,Kolkata,T30,56+,Female,55.8,UPI,Verified,True
INV003562,2024-11-01,118636,SIP,2991,West Bengal,Kolkata,T30,26-35,Female,11.8,Mandate,Verified,True
INV001017,2024-11-01,119092,SIP,3211,West Bengal,Kolkata,T30,26-35,Female,19.0,UPI,Verified,True
INV003483,2024-11-01,149322,SIP,840,Rajasthan,Udaipur,B30,46-55,Male,81.5,Mandate,Verified,True
INV001384,2024-11-02,102885,,210336,Maharashtra,Mumbai,T30,26-35,Female,16.0,Net Banking,Verified,True
INV002466,2024-11-02,100016,,240615,Madhya Pradesh,Indore,T30,36-45,Male,36.9,UPI,Verified,True
INV000381,2024-11-02,101207,SIP,5501,Telangana,Hyderabad,T30,36-45,Female,41.2,Mandate,Pending,True
INV004900,2024-11-02,120507,SIP,3447,Delhi,Noida,T30,36-45,Male,32.1,Cheque,Verified,True
INV002982,2024-11-02,119093,SIP,5947,Gujarat,Surat,T30,36-45,Male,22.1,UPI,Verified,True
INV000683,2024-11-02,119552,SIP,522,Maharashtra,Mumbai,T30,26-35,Female,17.4,UPI,Verified,True
INV001888,2024-11-02,118632,,539459,Delhi,New Delhi,T30,18-25,Female,6.4,UPI,Verified,True
INV002121,2024-11-02,118636,,8235,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,UPI,Verified,True
INV004226,2024-11-02,149324,SIP,26251,Punjab,Chandigarh,T30,18-25,Male,3.9,UPI,Verified,True
INV001289,2024-11-02,101206,SIP,8774,Telangana,Hyderabad,T30,36-45,Male,31.3,Mandate,Verified,True
INV004073,2024-11-02,149324,,222867,Gujarat,Surat,T30,46-55,Female,32.6,UPI,Verified,True
INV000408,2024-11-02,120503,SIP,1161,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified,True
INV003024,2024-11-02,120507,SIP,11653,Maharashtra,Pune,T30,36-45,Female,43.1,Cheque,Verified,True
INV000066,2024-11-02,101206,,74742,Haryana,Faridabad,B30,56+,Male,64.2,Mandate,Verified,True
INV001683,2024-11-02,101206,SIP,9129,Haryana,Gurugram,T30,26-35,Male,8.7,Cheque,Verified,True
INV002624,2024-11-02,148569,SIP,8868,West Bengal,Kolkata,T30,26-35,Male,8.7,Mandate,Verified,True
INV001024,2024-11-02,119094,,372302,Uttar Pradesh,Agra,B30,18-25,Female,6.7,Net Banking,Verified,True
INV002868,2024-11-02,100025,SIP,1155,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Verified,True
INV003781,2024-11-02,120844,SIP,6500,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Net Banking,Verified,True
INV001753,2024-11-02,118636,SIP,17727,Rajasthan,Jaipur,T30,26-35,Male,10.0,Net Banking,Verified,True
INV002829,2024-11-02,101208,SIP,3520,West Bengal,Kolkata,T30,26-35,Male,6.1,Cheque,Verified,True
INV000526,2024-11-02,119599,,351135,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,UPI,Verified,True
INV004780,2024-11-02,120844,SIP,12225,Haryana,Gurugram,T30,36-45,Male,42.4,Mandate,Verified,True
INV001978,2024-11-02,120505,SIP,14750,Telangana,Hyderabad,T30,36-45,Male,15.5,Net Banking,Verified,True
INV000414,2024-11-02,102885,,263555,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Net Banking,Verified,True
INV002864,2024-11-02,100033,SIP,512,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Cheque,Verified,True
INV003741,2024-11-02,120505,,32139,Madhya Pradesh,Bhopal,B30,36-45,Male,30.3,UPI,Verified,True
INV004006,2024-11-02,102887,,235557,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,Mandate,Verified,True
INV002845,2024-11-02,118632,,93782,Gujarat,Surat,T30,26-35,Female,17.5,Net Banking,Verified,True
INV002158,2024-11-02,120843,,91888,Madhya Pradesh,Indore,T30,26-35,Male,14.5,Mandate,Verified,True
INV003190,2024-11-02,118634,SIP,8387,Punjab,Chandigarh,T30,26-35,Female,19.6,Mandate,Verified,True
INV004290,2024-11-02,118635,SIP,1831,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Cheque,Verified,True
INV001626,2024-11-02,118634,,349192,Maharashtra,Mumbai,T30,26-35,Male,16.8,UPI,Verified,True
INV000026,2024-11-02,120841,SIP,27393,West Bengal,Kolkata,T30,36-45,Male,29.5,Mandate,Verified,True
INV002856,2024-11-02,119094,SIP,25959,Telangana,Hyderabad,T30,26-35,Male,13.2,Cheque,Verified,True
INV002391,2024-11-02,102885,SIP,28211,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,UPI,Verified,True
INV002877,2024-11-02,120503,,354770,Rajasthan,Jaipur,T30,36-45,Male,56.5,Net Banking,Verified,True
INV002445,2024-11-02,149322,SIP,50360,Punjab,Chandigarh,T30,26-35,Male,9.5,Mandate,Verified,True
INV001740,2024-11-02,119598,,234430,Uttar Pradesh,Kanpur,B30,36-45,Female,53.9,Net Banking,Verified,True
INV000942,2024-11-02,119598,,238264,Haryana,Faridabad,B30,56+,Male,70.2,Cheque,Verified,True
INV001532,2024-11-02,119094,SIP,511,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Mandate,Verified,True
INV002512,2024-11-02,100033,,279465,Rajasthan,Jaipur,T30,46-55,Male,74.6,Cheque,Verified,True
INV001008,2024-11-02,149323,SIP,5735,Rajasthan,Udaipur,B30,46-55,Male,85.8,Net Banking,Verified,True
INV003457,2024-11-02,100025,SIP,8224,Karnataka,Bangalore,T30,36-45,Male,48.6,Net Banking,Verified,True
INV003638,2024-11-02,119599,,179484,West Bengal,Kolkata,T30,56+,Male,27.1,Cheque,Verified,True
INV001527,2024-11-02,120505,,306243,Delhi,Gurugram,T30,26-35,Male,23.4,Mandate,Verified,True
INV001369,2024-11-02,148569,,69249,Gujarat,Ahmedabad,T30,46-55,Male,83.8,Mandate,Verified,True
INV000092,2024-11-02,149322,SIP,418,Haryana,Gurugram,T30,18-25,Female,3.7,Mandate,Verified,True
INV001131,2024-11-02,119551,SIP,828,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,UPI,Verified,True
INV001428,2024-11-02,102886,,278336,Delhi,New Delhi,T30,26-35,Male,17.8,Cheque,Verified,True
INV004190,2024-11-02,119094,SIP,23930,Gujarat,Surat,T30,46-55,Male,38.9,Net Banking,Verified,True
INV003336,2024-11-02,149323,SIP,10418,Punjab,Amritsar,B30,46-55,Female,45.8,Net Banking,Verified,True
INV000009,2024-11-02,148567,SIP,11780,Haryana,Gurugram,T30,26-35,Male,17.1,Cheque,Verified,True
INV004279,2024-11-02,119095,SIP,8191,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Cheque,Verified,True
INV003794,2024-11-02,119092,,52731,Gujarat,Ahmedabad,T30,26-35,Male,22.1,UPI,Verified,True
INV003536,2024-11-02,119092,,435256,Maharashtra,Nashik,B30,36-45,Male,36.9,Mandate,Verified,True
INV000772,2024-11-02,100016,,168560,Karnataka,Bangalore,T30,56+,Female,16.1,Mandate,Verified,True
INV002861,2024-11-02,119551,,7673,Punjab,Amritsar,B30,56+,Female,79.7,UPI,Verified,True
INV004267,2024-11-03,120842,SIP,8677,Gujarat,Surat,T30,46-55,Male,99.7,UPI,Verified,True
INV001796,2024-11-03,119095,SIP,4898,Telangana,Hyderabad,T30,18-25,Male,6.7,Mandate,Verified,True
INV002176,2024-11-03,120507,SIP,2219,Haryana,Faridabad,B30,56+,Male,32.0,Net Banking,Verified,True
INV002592,2024-11-03,102885,,247693,Madhya Pradesh,Bhopal,B30,26-35,Female,15.7,UPI,Verified,True
INV003849,2024-11-03,148567,,370191,Karnataka,Mysore,B30,26-35,Male,7.6,Net Banking,Verified,True
INV000817,2024-11-03,101206,,364640,Karnataka,Bangalore,T30,26-35,Female,22.2,UPI,Verified,True
INV000741,2024-11-03,120505,SIP,26489,Rajasthan,Udaipur,B30,26-35,Male,17.4,Cheque,Pending,True
INV001183,2024-11-03,101207,SIP,1633,West Bengal,Kolkata,T30,46-55,Male,79.9,Net Banking,Verified,True
INV002124,2024-11-03,119095,SIP,473,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Net Banking,Verified,True
INV002128,2024-11-03,149323,,282418,Rajasthan,Udaipur,B30,26-35,Female,21.6,Mandate,Pending,True
INV000711,2024-11-03,120843,,187022,Karnataka,Bangalore,T30,56+,Male,28.3,Mandate,Verified,True
INV004923,2024-11-03,119551,SIP,4611,Karnataka,Mysore,B30,26-35,Male,19.3,Mandate,Verified,True
INV004933,2024-11-03,120504,SIP,2494,Karnataka,Bangalore,T30,46-55,Female,65.3,Cheque,Verified,True
INV000109,2024-11-03,101207,SIP,430,Karnataka,Bangalore,T30,26-35,Female,15.0,Cheque,Verified,True
INV003935,2024-11-03,120507,,394308,Rajasthan,Udaipur,B30,26-35,Male,7.6,UPI,Verified,True
INV002546,2024-11-03,100033,,222122,Gujarat,Surat,T30,26-35,Male,19.3,Mandate,Verified,True
INV000459,2024-11-03,125497,SIP,28605,West Bengal,Kolkata,T30,26-35,Female,21.5,UPI,Verified,True
INV003007,2024-11-03,119552,SIP,833,Haryana,Faridabad,B30,26-35,Male,21.8,UPI,Verified,True
INV003343,2024-11-03,148567,,352826,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified,True
INV000803,2024-11-03,120505,SIP,1124,Karnataka,Mysore,B30,26-35,Female,20.6,Mandate,Verified,True
INV004580,2024-11-03,100016,SIP,5856,Rajasthan,Jaipur,T30,18-25,Male,6.2,UPI,Verified,True
INV000390,2024-11-03,101208,SIP,49312,Karnataka,Bangalore,T30,26-35,Male,24.9,UPI,Pending,True
INV000793,2024-11-03,120842,,198243,West Bengal,Kolkata,T30,26-35,Female,8.4,Net Banking,Verified,True
INV003740,2024-11-03,149324,,126781,Karnataka,Bangalore,T30,56+,Female,16.2,UPI,Verified,True
INV000030,2024-11-03,100025,,247233,Delhi,Noida,T30,18-25,Female,5.1,Mandate,Verified,True
INV002708,2024-11-03,100025,SIP,9914,Karnataka,Mysore,B30,26-35,Male,14.0,Cheque,Verified,True
INV000901,2024-11-03,120507,SIP,6705,Delhi,Gurugram,T30,46-55,Female,67.4,Mandate,Verified,True
INV000939,2024-11-03,118635,SIP,571,Karnataka,Bangalore,T30,26-35,Male,19.6,Cheque,Verified,True
INV003631,2024-11-03,100033,,129678,Rajasthan,Jaipur,T30,36-45,Male,26.3,Net Banking,Verified,True
INV002282,2024-11-03,120503,,150383,West Bengal,Kolkata,T30,36-45,Male,53.7,Cheque,Verified,True
INV001295,2024-11-03,120842,,30114,Madhya Pradesh,Indore,T30,36-45,Male,30.8,UPI,Verified,True
INV001259,2024-11-03,102887,,360233,Telangana,Hyderabad,T30,26-35,Female,10.6,Net Banking,Verified,True
INV002429,2024-11-03,118633,,287960,Rajasthan,Udaipur,B30,26-35,Male,11.2,Net Banking,Verified,True
INV001687,2024-11-03,102885,,189253,West Bengal,Kolkata,T30,26-35,Male,7.6,Net Banking,Verified,True
INV002813,2024-11-03,120507,SIP,2021,Punjab,Chandigarh,T30,26-35,Male,13.5,UPI,Verified,True
INV002103,2024-11-03,102887,,124343,Maharashtra,Nashik,B30,26-35,Male,24.1,Mandate,Verified,True
INV003083,2024-11-03,120842,SIP,8098,Madhya Pradesh,Bhopal,B30,56+,Female,41.3,Mandate,Verified,True
INV001485,2024-11-03,125498,SIP,2483,Rajasthan,Jaipur,T30,56+,Female,24.4,Cheque,Verified,True
INV002381,2024-11-03,119598,,426867,Karnataka,Mysore,B30,36-45,Male,23.1,Cheque,Verified,True
INV002840,2024-11-03,148568,SIP,1872,Gujarat,Surat,T30,26-35,Female,12.0,Mandate,Verified,True
